univ_id,univ_name_std,source_id,html_file,candidate_type,matched_keyword,char_start,char_end,has_percent_token,percent_tokens,has_korean,has_math,has_english,has_inquiry,has_history,has_second_language,keyword_hit_json,snippet_sha256,snippet
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,csat_reflection_ratio,반영비율,7113,7557,True,100; 35; 15; 35; 15; 15; 35; 35; 15; 30; 20; 30; 20; 15; 35; 25; 25,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 0, ""english_korean_history"": 1, ""selection_element"": 3, ""minimum_standard"": 1, ""admission_guide_link"": 0}",c687d101a448c52ccc4df65ce0acd92b6173cc8a818b9bd4c7ab1df320005b2c,"과정 이수생 , 예술고 , 체육고 , 마이스터고 , 학력인정 평생교육시설 , ( 비인가 ) 대안학교 등 이와 유사한 교육기관 등의 출신자는 지원불가 - 수능 최저학력 기준 적용 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 학생부교과 학생부우수자전형 - 학교장 추천 473 일괄합산 - 100 [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 교과성적 계열 국어 수학 영어 사회 ( 한국사 포함 ) 과학 비고 100% 인문계열 35% 15% 35% 15% - 학년별 가중치 없음 , 석차등급 , 성취도 , 이수단위 고려 경상계열 15% 35% 35% 15% - 자유전공학부 ( 인문 ) 30% 20% 30% 20% - 자연계열 , 자유전공학부 ( 자연 ) 15% 35% 25% - 25% * 교과 성적 반영 교과목 및 성적"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,score_conversion,환산점수,4080,4524,True,50; 70,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",f99427f2ae6cdb62ca9aca091c6d9fd4ea5d4c052099165cfe2f3ed5bf99a2d3,적 반영 특성화고등을졸업한재직자전형 학년별 차등 없이 반영 * 모집단위 ( 계열 ) 별 반영 교과 및 반영방법 구분 모집단위 반영 교과 영역 반영지표 반영과목 수 SSU 미래인재전형 SW 우수자전형 기회균형전형 특성화고등을졸업한재직자전형 특수교육대상자전형 전모집단위 전과목 학생부 전 영역 정성평가 전과목 Q 2. 2024학년도 전형 결과 A 제목 없음 < 용어 안내 > ※ 대학별 산출방식과 환산점수의 차이로 대학별 입시결과를 직접적으로 비교할 수 없습니다 . 1) 충원합격 순위 : 최종합격한 충원합격자의 마지막 순위 2) 최종등록자 : 최초합격자 및 충원합격자 중 등록자 3) 50%: 예시 100 명 중 50 등의 점수 4) 70%: 예시 100 명 중 70 등의 점수 5) 학생부등급 : 각 모집단위별 학생 평가에 반영된 교과목의 학생부 평균등급 ( 소수 세번째 자리에서 반올림 ) 6
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,score_conversion,환산점수,9443,9887,True,50; 70; 50,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",06f83944f5b477f0729bee06682eb5a81739fdce1fe3423e3428bef2ad71f6d1,"위 합 (B) A/B ( 여섯째자리 절사 ) (A/B) × 2 ( 넷째자리 절사 ) 인문 국어 , 수학 , 영어 , 사회 58 6 9.66666 19.333 - 최종점수 계열 일반선택 (80 점 만점 ) 진로선택 (20 점 만점 ) 최종점수 (100 점 만점 ) 인문 76.566 19.333 95.899 Q 2. 2024학년도 전형 결과 A 제목 없음 < 용어 안내 > ※ 대학별 산출방식과 환산점수의 차이로 대학별 입시결과를 직접적으로 비교할 수 없습니다 . 1) 충원합격 순위 : 최종합격한 충원합격자의 마지막 순위 2) 최종등록자 : 최초합격자 및 충원합격자 중 등록자 3) 50%: 예시 100 명 중 50 등의 점수 4) 70%: 예시 100 명 중 70 등의 점수 5) 환산점수 50% cut: 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,score_conversion,환산점수,9605,10049,True,50; 70; 50; 70,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",77b3acc609d05700656fb5908609d05e44f3bbb05cdc1980b7855505e09b8ed5,3 95.899 Q 2. 2024학년도 전형 결과 A 제목 없음 < 용어 안내 > ※ 대학별 산출방식과 환산점수의 차이로 대학별 입시결과를 직접적으로 비교할 수 없습니다 . 1) 충원합격 순위 : 최종합격한 충원합격자의 마지막 순위 2) 최종등록자 : 최초합격자 및 충원합격자 중 등록자 3) 50%: 예시 100 명 중 50 등의 점수 4) 70%: 예시 100 명 중 70 등의 점수 5) 환산점수 50% cut: 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수 (100 명 중 50 등의 점수 ) [ 소수점인 경우 버림 등수 ( 예시 : 최종등록자 7 명의 경우 3 등의 점수 )] 6) 환산점수 70% cut: 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수 (100 명 중 70 등의 점수 ) [ 소수점인
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,score_conversion,환산점수,9739,10183,True,50; 70; 50; 70,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",a170b77bff51b61ee06fe951a4dc10ff43589ea3e0f49731accb1bd6fc708aff,종등록자 : 최초합격자 및 충원합격자 중 등록자 3) 50%: 예시 100 명 중 50 등의 점수 4) 70%: 예시 100 명 중 70 등의 점수 5) 환산점수 50% cut: 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수 (100 명 중 50 등의 점수 ) [ 소수점인 경우 버림 등수 ( 예시 : 최종등록자 7 명의 경우 3 등의 점수 )] 6) 환산점수 70% cut: 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수 (100 명 중 70 등의 점수 ) [ 소수점인 경우 버림 등수 ( 예시 : 최종등록자 7 명의 경우 4 등의 점수 )] 7) 총점 ( 학생부 ): 각 모집단위별 평가에 반영된 학생부 교과목의 성적을 대학별 반영방법에 따라 환산한 점수 의 총점 ( 만점 ) 8) 학생부 등급 : 각 모집단
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,english_korean_history,한국사,7147,7590,True,100; 35; 15; 35; 15; 15; 35; 35; 15; 30; 20; 30; 20; 15; 35; 25; 25,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 0, ""english_korean_history"": 1, ""selection_element"": 3, ""minimum_standard"": 1, ""admission_guide_link"": 0}",d53a14993bfd5a4343de0b31d08cb984a517e2fce2f0f69e68fadb7eebe5e91f,"평생교육시설 , ( 비인가 ) 대안학교 등 이와 유사한 교육기관 등의 출신자는 지원불가 - 수능 최저학력 기준 적용 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 학생부교과 학생부우수자전형 - 학교장 추천 473 일괄합산 - 100 [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 교과성적 계열 국어 수학 영어 사회 ( 한국사 포함 ) 과학 비고 100% 인문계열 35% 15% 35% 15% - 학년별 가중치 없음 , 석차등급 , 성취도 , 이수단위 고려 경상계열 15% 35% 35% 15% - 자유전공학부 ( 인문 ) 30% 20% 30% 20% - 자연계열 , 자유전공학부 ( 자연 ) 15% 35% 25% - 25% * 교과 성적 반영 교과목 및 성적 반영 방법 구분 공통과목 , 일반선택과목 진로선택과목 반영"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,english_korean_history,한국사,7432,7875,True,15; 35; 35; 15; 30; 20; 30; 20; 15; 35; 25; 25; 80; 20,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 1, ""english_korean_history"": 1, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",104d20190177947a0b3b453a8785f67caa5e102930accd730b20b3e3534375ff,"도 , 이수단위 고려 경상계열 15% 35% 35% 15% - 자유전공학부 ( 인문 ) 30% 20% 30% 20% - 자연계열 , 자유전공학부 ( 자연 ) 15% 35% 25% - 25% * 교과 성적 반영 교과목 및 성적 반영 방법 구분 공통과목 , 일반선택과목 진로선택과목 반영교과 인문 , 경상 , 자유전공학부 ( 인문 ) : 국어 / 영어 / 수학 / 사회 교과에 속한 전체 과목 및 한국사 자연 , 자유전공학부 ( 자연 ) : 국어 / 영어 / 수학 / 과학 교과에 속한 전체 과목 좌동 반영지표 석차등급 , 이수단위 성취도 , 이수단위 반영비율 80% 20% 산출방법 〔 [( 등급점수 x 이수단위 ) 합 ] × 가중치 / 교과별 이수단위 합 ( 소수점 여섯째자리 절사 ) 〕 × 8 〔 [( 등급점수 x 이수단위 ) 합 ] / 교과별 이수단위 합 ( 소수점 여섯째자리 절사 )"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,english_korean_history,한국사,8214,8657,False,,True,True,True,True,True,True,"{""csat_reflection_ratio"": 4, ""score_conversion"": 1, ""english_korean_history"": 1, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",fed264503b681e515f475a3b7a370221b08adeb61242912f2f94be0c24ab3445,x 이수단위 ) 합 ] / 교과별 이수단위 합 ( 소수점 여섯째자리 절사 ) 〕 × 2 * 학생부 교과성적 산출방법 예시 『 학생부우수자전형의 인문계열 학생부 성적 산출 예시 (2025.02 졸업예정자 ) 』 < 공통과목 / 일반선택 > 학 년 학 기 교 과 과 목 단위수 석차등급 1 1 국어 국어 4 3 수학 수학 4 2 영어 영어 4 2 사회 ( 역사 / 도덕포함 ) 생활과 윤리 3 2 한국사 한국사 4 2 과학 통합과학 4 2 기술 ・ 가정 / 제 2 외국어 / 한문 / 교양 기술·가정 2 3 2 국어 국어 4 3 수학 수학 4 2 영어 영어 4 2 사회 ( 역사 / 도덕포함 ) 생활과 윤리 3 1 사회 ( 역사 / 도덕포함 ) 통합사회 3 1 과학 통합과학 3 2 과학 과학탐구실험 2 - 기술 ・ 가정 / 제 2 외국어 / 한문 / 교양 기술·가정 2 3 2 1 국어 독서 4
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,english_korean_history,한국사,8218,8661,False,,True,True,True,True,True,True,"{""csat_reflection_ratio"": 4, ""score_conversion"": 1, ""english_korean_history"": 1, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",6d363e91a589036d34fb29fe3a9adeb19f7bf5a42204a642a4ea193a95d44696,단위 ) 합 ] / 교과별 이수단위 합 ( 소수점 여섯째자리 절사 ) 〕 × 2 * 학생부 교과성적 산출방법 예시 『 학생부우수자전형의 인문계열 학생부 성적 산출 예시 (2025.02 졸업예정자 ) 』 < 공통과목 / 일반선택 > 학 년 학 기 교 과 과 목 단위수 석차등급 1 1 국어 국어 4 3 수학 수학 4 2 영어 영어 4 2 사회 ( 역사 / 도덕포함 ) 생활과 윤리 3 2 한국사 한국사 4 2 과학 통합과학 4 2 기술 ・ 가정 / 제 2 외국어 / 한문 / 교양 기술·가정 2 3 2 국어 국어 4 3 수학 수학 4 2 영어 영어 4 2 사회 ( 역사 / 도덕포함 ) 생활과 윤리 3 1 사회 ( 역사 / 도덕포함 ) 통합사회 3 1 과학 통합과학 3 2 과학 과학탐구실험 2 - 기술 ・ 가정 / 제 2 외국어 / 한문 / 교양 기술·가정 2 3 2 1 국어 독서 4 2 수
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,selection_element,전형요소,2226,2670,True,100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",91af77a540f76f873fbafbb74cd2b6345fd07fe4d88b2c533a08f34e437cea19,"하고 산업체 근무경력이 3 년 이상인 재직자를 대상으로 하는 전형 - 수능최저학력기준 없음 - 평일 야간 , 주말 수업이 이루어짐 - 서류종합평가 100% 로 선발함 특수교육대상자 - 장애인 , 상이등급자 , 건강장애대상자 지원 가능 - 연령구분 없이 지원 가능 - 수능최저학력기준 없음 - 인문 , 사회 , 경상계열에서 선발 - 선발 단계별 평가방식은 SSU 미래인재전형과 동일함 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 서류 면접 SSU 미래인재전형 628 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 ) 50 ( 면접 평가 ) SW 우수자전형 19 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 ) 50 ( 면접 평가 ) 기회균형전형 129 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 )"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,selection_element,전형요소,2255,2699,True,100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",dc080ef0a22071d6bf5b8f0b494e98b8ab7a8b42d137cb0251ec528d2160740a,"로 하는 전형 - 수능최저학력기준 없음 - 평일 야간 , 주말 수업이 이루어짐 - 서류종합평가 100% 로 선발함 특수교육대상자 - 장애인 , 상이등급자 , 건강장애대상자 지원 가능 - 연령구분 없이 지원 가능 - 수능최저학력기준 없음 - 인문 , 사회 , 경상계열에서 선발 - 선발 단계별 평가방식은 SSU 미래인재전형과 동일함 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 서류 면접 SSU 미래인재전형 628 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 ) 50 ( 면접 평가 ) SW 우수자전형 19 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 ) 50 ( 면접 평가 ) 기회균형전형 129 명 1 단계 3 100 - 2 단계 - 50 (1 단계 성적 ) 50 ( 면접 평가 ) 특성화고등을졸업한 재직자전형"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,selection_element,전형요소,6998,7442,True,100; 35; 15; 35; 15,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 0, ""english_korean_history"": 1, ""selection_element"": 3, ""minimum_standard"": 1, ""admission_guide_link"": 0}",de41146c74371e58bacfd5fba0493db182afa9efac8bf5a1510f89aea14d703e,"2 월 또는 2022 년 2 월 졸업자로서 국내 고교에서 3 학기 이상의 고교 과정을 이수하고 학생부 교과성적 산출이 가능하며 출신 고등학교장의 추천을 받은 자 - 특성화고 , 종합고 특성화 ( 전문계 ) 과정 이수생 , 예술고 , 체육고 , 마이스터고 , 학력인정 평생교육시설 , ( 비인가 ) 대안학교 등 이와 유사한 교육기관 등의 출신자는 지원불가 - 수능 최저학력 기준 적용 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 학생부교과 학생부우수자전형 - 학교장 추천 473 일괄합산 - 100 [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 교과성적 계열 국어 수학 영어 사회 ( 한국사 포함 ) 과학 비고 100% 인문계열 35% 15% 35% 15% - 학년별 가중치 없음 , 석차등급 , 성취도 , 이수단위 고"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,selection_element,전형요소,7027,7471,True,100; 35; 15; 35; 15; 15; 35; 35; 15,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 0, ""english_korean_history"": 1, ""selection_element"": 3, ""minimum_standard"": 1, ""admission_guide_link"": 0}",5cb337a3e61a82f4aefe279eb92032dc818fa7ba0a69479d64a3d57bfa0584a6,"에서 3 학기 이상의 고교 과정을 이수하고 학생부 교과성적 산출이 가능하며 출신 고등학교장의 추천을 받은 자 - 특성화고 , 종합고 특성화 ( 전문계 ) 과정 이수생 , 예술고 , 체육고 , 마이스터고 , 학력인정 평생교육시설 , ( 비인가 ) 대안학교 등 이와 유사한 교육기관 등의 출신자는 지원불가 - 수능 최저학력 기준 적용 [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 학생부교과 학생부우수자전형 - 학교장 추천 473 일괄합산 - 100 [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 교과성적 계열 국어 수학 영어 사회 ( 한국사 포함 ) 과학 비고 100% 인문계열 35% 15% 35% 15% - 학년별 가중치 없음 , 석차등급 , 성취도 , 이수단위 고려 경상계열 15% 35% 35% 15% - 자유전공"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,minimum_standard,수능최저,779,1223,True,100; 70; 30; 80; 20,True,True,True,True,False,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",51e4fd1dc22045068f423a0a6b40d419dcb9690d78656ac86b8e46fc0c17a1d6,"1 단계 : 서류 100% (3 배수 ) • 2 단계 : 1 단계 70% + 면접 30% 면접비율 확대 학생부교과 • 자유전공학부 ( 인문 , 자연 ) 선발 - 계열교과별 가중치 구 분 공통과목 / 일반선택 (80%) 진로선택 (20%) 국어 수학 영어 사회 과학 자유전공학부 ( 인문 ) 30 20 30 20 100 자연계열 , 자유전공학부 ( 자연 ) 15 35 25 - 25 - 신설 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 5 등급 이내 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 4 등급 이내 수능최저학력기준완화 수능위주 자연계열 1 모집단위 - 수학 ( 확률과 통계 , 미적분 , 기하 ), 사회 / 과학탐구"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,minimum_standard,수능최저,859,1303,True,80; 20; 7; 5,True,True,True,True,False,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 2, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 2, ""admission_guide_link"": 0}",0a65ab8bea057c7d12585477c14de943b4525f95967e81d02909ef0f5f825318,"자연 ) 선발 - 계열교과별 가중치 구 분 공통과목 / 일반선택 (80%) 진로선택 (20%) 국어 수학 영어 사회 과학 자유전공학부 ( 인문 ) 30 20 30 20 100 자연계열 , 자유전공학부 ( 자연 ) 15 35 25 - 25 - 신설 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 5 등급 이내 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 4 등급 이내 수능최저학력기준완화 수능위주 자연계열 1 모집단위 - 수학 ( 확률과 통계 , 미적분 , 기하 ), 사회 / 과학탐구 과목 반영 - 미적분 , 기하 표준점수 7% 가산 , 과학 과목 백분위 5% 가산 • 자유전공학부 ( 인문 , 자연 ) 모집단위 선발 신설 자연"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,minimum_standard,수능최저,937,1381,True,7; 5,True,True,True,True,False,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 2, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 2, ""admission_guide_link"": 0}",d8b20465237d3a2042e01e96020b861927b06d23c764157d18584c13e13dda01,"문 ) 30 20 30 20 100 자연계열 , 자유전공학부 ( 자연 ) 15 35 25 - 25 - 신설 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 5 등급 이내 • 수능최저학력기준 - 인문 , 경상계열 : 국어 , 수학 , 영어 , 사회 / 과학탐구 (1 과목 ) 中 2 개 영역 등급 합 4 등급 이내 수능최저학력기준완화 수능위주 자연계열 1 모집단위 - 수학 ( 확률과 통계 , 미적분 , 기하 ), 사회 / 과학탐구 과목 반영 - 미적분 , 기하 표준점수 7% 가산 , 과학 과목 백분위 5% 가산 • 자유전공학부 ( 인문 , 자연 ) 모집단위 선발 신설 자연계열 1 모집단위 - 수학 ( 미적분 , 기하 ), 과학탐구 과목 반영 자연계열 1 반영교과 확대 2025학년도 전형평가기준 및 결과공개 자"
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,minimum_standard,수능최저,1284,1728,True,100; 50; 50,False,True,False,True,False,False,"{""csat_reflection_ratio"": 2, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",de412e3e21279caf87e011ca54bbd7615cee46a4f61900f03b7f6a150715145d,"자연 ) 모집단위 선발 신설 자연계열 1 모집단위 - 수학 ( 미적분 , 기하 ), 과학탐구 과목 반영 자연계열 1 반영교과 확대 2025학년도 전형평가기준 및 결과공개 자료입니다. Q 1. 2025학년도 전형별 주요사항 A 제목 없음 [ 전형별 특성 ] 전형별 주요사항 SSU 미래인재전형 - 국내고 , 외국고 , 검정고시 등 고교유형 제한 없이 지원 가능 - 연령구분 없이 지원 가능 - 수능최저학력기준 없음 - 평가방법 ⦁ 1 단계 : 서류종합평가 100% 로 모집인원의 3 배수를 선발하며 , 학교생활기록부 ( 학생부대체서식 ) 를 통해 지원자의 학업역량 , 진로역량 , 숭실역량을 종합 평가함 ⦁ 2 단계 : 1 단계 성적 50% 와 면접평가 50% 를 합산하며 , 면접평가는 서류기반 면접 ( 블라인드 ) 으로 지원자의 전공적합성 , 인성 및 잠재력을 평가함 - 다수 다단계 평가로"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,csat_reflection_ratio,수능 반영,16993,17438,True,35,True,True,True,True,False,False,"{""csat_reflection_ratio"": 5, ""score_conversion"": 2, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 1}",7894d355e5b4442c536cfc1eaa8fad224166bf92838c263c92eb23e097248877,"선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 체육교육과 국어 , 수학 , 영어 중 상위 택 2 → 2 과목 각 35% 30 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 시각·영상디자인과 , 산업디자인과 , 환경디자인과 , 공예과 40 30 30 국어 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 ▪ 모집단위별로 지정한 수능 반영영역에 모두 응시해야 함 ▪ 인문계 , 자연계 : 4 개 영역 , 체육교육과 , 미술대학 ( 회화과 제외 ): 3 개 영역 ) ▪ 수능성적 반영 방법 - 국어 , 수학 영역은 표준점수를 반영함 - 탐구영역은 2 개 과목을 우리대학 변환표준점수로 반영하며 수능 성적 발표 이후 입학처 홈페이지 공지 - 영어영역은 등급에 따른 점수를 반영함 등급점수 1 등급 2 등급 3 등급 4 등급 5 등급 6"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,csat_reflection_ratio,반영비율,1940,2384,True,100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",ddde921e293b82ffb90fdcf8bbba6bd0408f791441b89d8d59c1fa08252af6bb,졸재직자전형 ( 정원외 ) - 수능최저학력기준 없음 - 전형별 특정 지원자격 있음 - 면접 없음 ( 서류심사 100%) 특수교육대상자전형 ( 정원외 ) - 수능최저학력기준 없음 - 1 단계 선발인원 : 전계열 선발인원 4 배수 - 수능 이후 면접 ( 제출서류기반의 블라인드 면접 ) - 2 단계 면접 전과정 녹화·녹음 [ 전형별 전형요소 ] 구분 전형개요 비고 모집 인원 선발방법 전형요소 및 반영비율 ( 배점 ) 방법 배수 서류 면접 숙명인재 ( 면접형 ) 391 1 단계 3 100 - 2 단계 - 1 단계 성적 60 40 소프트웨어인재 44 1 단계 3 100 - 2 단계 - 1 단계 성적 60 40 기회균형 71 일괄 합산 - 100 - 농어촌학생 ( 정원외 ) 62 일괄 합산 - 100 - 특성화고교출신자 ( 정원외 ) 26 일괄 합산 - 100 - 특성화고졸재직자 ( 정원외 )
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,csat_reflection_ratio,반영비율,3596,4040,False,,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 0, ""admission_guide_link"": 0}",bb120a38d56e7b5e4c00f95c05a7621bd4472a54432ed637e2f59e811687ef75,"되어있는데 본인이 정리한 내용은 무엇이며 , 한국 사회에서 어떠한 복지가 더 필요하다고 생각하는지 설명하여 주시기 바랍니다 . 의사소통능력 및 태도 • 면접태도 , 의사소통능력 , 협력 , 배려 , 도덕적 가치관 등 - 자율활동시간에 의료용 대마초 합법화에 대해 찬반토론을 진행하였습니다 . 본인의 입장은 어떠한지 설명해 주시기 바랍니다 . [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 구분 교과성적 1 학년 2 학년 3 학년 비고 1 학기 2 학기 1 학기 2 학기 1 학기 2 학기 학생부종합 전체전형 정성평가 학년별 / 학기별 차등 없이 반영 졸업예정자 : 3 학년 1 학기까지 성적 반영 졸업자 : 3 학년 2 학기까지 성적 반영 * 모집단위 ( 계열 ) 별 반영 교과 및 반영방법 구분 모집단위 반영 교과 영역 반영지표 반영과목 수 학생부종합 전체전형 전"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,csat_reflection_ratio,반영비율,11561,12005,True,100; 100; 100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 2, ""admission_guide_link"": 0}",c8b24ba85c027b9f324de8e8890faecf1796049e1ab5bc9b601c37133086eece,"형별 주요사항』 [ 전형별 특성 ] 전형별 주요사항 지역균형선발전형 - 수능최저학력기준 있음 - 인문계 ( 글로벌협력전공 , 앙트러프러너십전공 제외 ), 자연계 모집단위 선발 - 학생부교과 100% - 고등학교장의 추천서 필수 제출 ( 고교별 추천인원 제한없으나 학교폭력 조치사항이 학생부에 기재된 자는 추천불가함 ) [ 전형별 전형요소 ] 구분 전형방법 비고 모집 인원 선발방법 전형요소 및 반영비율 방법 배수 학생부교과 지역균형선발전형 248 명 일괄합산 - 100 수능최저학력기준있음 [ 교과영역 평가방법 ] * 학생부 교과성적 학년별 반영비율 및 반영방법 구분 교과성적 1 학년 2 학년 3 학년 비고 1 학기 2 학기 1 학기 2 학기 1 학기 2 학기 지역균형선발전형 100% 학년별 / 학기별 가중치 없음 전학년 100% 졸업예정자는 3 학년 1 학기까지 반영 졸업자는 3 학년 2"
